question,type,answer,prediction,meteor_score,bleu_score,rouge_1,rouge_2,rouge_l,Accuracy_pred,Accuracy_ref,Token_count
"When the loss amounted to 20% of trauma patients, most commonly associated with which of the following symptoms?",FCT,Tachycardia (tachycardia),"The correct answer is: Confusion (confusion)

Explanation: The most common cause of 20% loss of trauma patients is confusion.",0.163934426,9.69E-232,0,0,0,0,0,202
"A 59-year-old man presents to his primary care provider with fatigue. He has been seen in the emergency room 5 times in the past 2 years for acute alcohol intoxication. His past medical history is notable for diabetes mellitus and gout. He takes metformin, glyburide, and allopurinol. His temperature is 98.6°F (37°C), blood pressure is 130/85 mmHg, pulse is 86/min, and respirations are 16/min. He is in no acute distress. A positive fluid wave is noted. The dorsal surface of the tongue is depapillated, and there are erythematous swollen patches at the oral commissures. A complete blood count and iron studies are reported below:

Hemoglobin: 12.1 g/dL
Hematocrit: 36%
Leukocyte count: 6,000/mm^3 with normal differential
Platelet count: 170,000/mm^3

Mean corpuscular volume: 70 um^3
Iron: 250 ug/dL
Ferritin: 300 ng/mL
Total iron binding capacity: 200 mcg/dL^3

Which of the following findings is most likely to be seen in this patient?",FCT,Erythroblasts with mitochondrial iron deposits,"Correct answer: Erythrocytes lacking central pallor

The student's answer is correct.",0,0,0,0,0,0,0,466
Not true about Bohr effect?,FCT,Left shift of Hb-02 dissociation curve,"Correct answer: Decrease affinity of 02 by increase PCO,

Explanation: Ans. (c) Decrease affinity of 02 by increase PCO2Ref: Ganong 25th ed. / 12.2* The Bohr effect is the shift of the oxyhemoglobin dissociation curve to the right, which means the affinity of hemoglobin for oxygen is decreased as the concentration of carbon dioxide increases. This is the opposite of the shift caused by an increase in pH, which shifts the curve to the left.",0.176056338,2.68E-155,0.145454544,0.057971013,0.145454544,0.026666667,0.285714286,195
"Treatment of acute ureteral calculi pain medications, following a treatment for a drug that does not have enough clinical empirical support effective?",FCT,"Antispasmodic agents, e.g. butylscopolamine (Buscopan)","The correct answer is: Non-steroidal anti-inflammatory drugs (non-steroid anti-inflammatory drugs, NSAIDs)

The student's answer is confirmed as correct.

Explanation:
NSAIDs are the best choice for pain relief in acute ureteric colic.",0.166666667,1.03E-231,0,0,0,0,0,288
Following what genetic disease at birth and appearance of Down syndrome (Down syndrome) like?,FCT,Zellweger syndrome,"The correct answer is Canavan disease.

Explanation: Canavan disease is a genetic disorder caused by a deficiency of the enzyme aspartoacylase. It is a lysosomal storage disease, which is characterized by an accumulation of aspartoacylase. The disease is usually present at birth and causes progressive damage to the brain and spinal cord. The disease is also known as aspartoacylase deficiency or spongy degeneration of the brain. Down syndrome is a genetic disorder caused by an extra copy of the 21st chromosome.",0.046728972,5.93E-232,0.039215686,0,0.039215686,0.012345679,0.5,175
Centre of activity of autonomic nervous system is:,FCT,Hypothalamus,"Correct answer: Hypothalamus

Explanation: The autonomic nervous system (ANS) is a branch of the autonomic nervous system (ANS) that controls involuntary functions, such as heart rate, digestion, and breathing. The ANS is controlled by a group of neurons called the central nervous system, which is located in the brain and spinal cord. The ANS is divided into two main divisions: the sympathetic and parasympathetic nervous systems. The sympathetic nervous system is responsible for the ""fight or flight"" response, while the parasympathetic nervous system is responsible for the ""rest and digest"" response.",0.041666667,5.61E-232,0.034482758,0,0.034482758,0.010989011,1,161
Advantage of the finish line bevel is/are:,FCT,All of the above.,"Correct answer: It prevents unsupported prepared margins from chipping.

Justification: The finish line bevel is used to prevent unsupported prepared margins from chipping.",0.138888889,7.99E-232,0,0,0,0.043478261,0.25,187
"A 78-year-old man comes to the physician because of a 3-week history of dyspnea, chest pain, dry cough, painful swallowing, and a feeling of fullness in his head. The symptoms were initially mild but have progressively worsened. He has a history of gastroesophageal reflux disease treated with esomeprazole. He does not smoke cigarettes. His pulse is 99/min and blood pressure is 95/66 mm Hg. Examination shows swelling and redness of the face and neck. There is distention of the superficial veins of his neck and upper thorax. Plain radiographs of the chest show a widened mediastinum and unremarkable lung fields. Which of the following is the most likely underlying cause of this patient's symptoms?",FCT,Mediastinal lymphoma,"The correct answer is: Constrictive pericarditis

The patient is exhibiting symptoms of superior vena cava syndrome (SVCS) which is a clinical syndrome caused by obstruction of the superior vena cava. The most likely cause is constrictive pericarditis, which is characterized by thickening of the pericardium and obliteration of the pericardial space, leading to compression of the superior and inferior vena cavae and the coronary sinus. The patient's history of esomeprazole treatment for gastroesophageal reflux disease is not relevant to this question.",0,0,0,0,0,0,0,331
G3P2L2 with previous 2 LSCS with anterior placenta pre has got a very high risk of which complication?,FCT,Placenta acreta,"The correct answer is Placenta acreta.

Explanation:
Previous LSCS with anterior placenta pre increases the risk of placenta acreta.",0.46875,3.83E-155,0.210526314,0.105263157,0.210526314,0.105263158,1,183
"A 50-year-old female patient, persistent cough due to more than two months to diagnosis, patients without a history of smoking, body weight without significantly reduced, as shown in Figure chest computed tomography, Which of the following is the most appropriate description?",FCT,Should be considered for diagnostic slices,"Correct answer: Monthly to track changes in patients with lesion size

The patient has a peripheral lung lesion that is more likely to be benign, and so the best approach would be to track changes in the size of the lesion over time.",0.05,7.00E-232,0.052631576,0,0.052631576,0.023255814,0.166666667,232
What neural entity postulates the model of Morton (1969) to represent a written word ?:,FCT,The logogén.,"The student's answer is correct.

The correct answer is indeed ""The lemma"".

Explanation: Morton's model proposes that the model of a written word is based on the lemma.",0.158730159,8.84E-232,0.08695652,0,0.08695652,0.033333333,0.5,170
Synthesis of the following statements about cholesterol and what was wrong?,FCT,Intake of dietary cholesterol does not affect the synthesis of cholesterol in the liver cells,The student's answer is correct.,0.035211268,0,0,0,0,0.166666667,0.066666667,238
Stimulation of the external auditory canal leads to cough due to which nerve,FCT,Auricular branch Vagus,"Correct answer: Greater auricular nerve

Explanation: The greater auricular nerve is responsible for sensation of the external auditory meatus. Stimulation of the external auditory canal also causes coughing through the auriculotemporal nerve.",0.079365079,0,0,0,0,0.03125,0.333333333,180
The final product of guanine catabolism in humans is:,FCT,Uric acid.,"Correct answer: Β-alanine.

Feedback: This is correct. Guanine catabolism leads to the production of xanthine, which is further broken down into allantoin and then β-alanine.",0.086206897,7.72E-232,0,0,0,0,0,165
Somatic hypermutation is a process that is very important during the immune response because:,FCT,It allows the generation of B lymphocytes with a B cell receptor that will have a different affinity for the same antigen.,"Correct answer: It facilitates the change of isotype of memory B cells after the primary response.

The correct answer is: It facilitates the change of isotype of memory B cells after the primary response.

The student's answer is correct.",0.211123512,1.14E-231,0.2051282,0,0.2051282,0.025,0.045454545,281
Primary anterior teeth intruded as the result of a blow may often re-erupt within:,FCT,3-4 weeks,"Correct answer: 6-8 weeks

Feedback: The answer is 6-8 weeks.",0.161290323,9.59E-232,0.199999997,0,0.199999997,0.083333333,0.333333333,176
"The following narrative about theophylline in the treatment of chronic obstructive airways disease (chronic obstructive airway disease), and what's wrong?",FCT,"Low dose theophylline have anti-inflammatory effects, mainly inhibits the activity of the nucleus of the histone deacetylase-2","The student's answer is correct.

The correct answer is: As an additional (add-on) treatment, the effect of long-acting inhaled weaker than the ethylene-type synergist (long acting β2-agonist)

Explanation: Theophylline is a bronchodilator and has anti-inflammatory effects, mainly inhibits the activity of the nucleus of the histone deacetylase-2. It can be used as an additional (add-on) treatment for long-acting inhaled bronchodilators, but its effect is weaker than the ethylene-type synergist (long-acting β2-agonist).",0.511111111,0.143940002,0.322580642,0.285714283,0.322580642,0.180722892,0.789473684,351
Which of the following is not true about purine antagonists?,FCT,Cladarabine is degraded by adenosine deaminase,"The student's answer is correct.

Azathioprine is used as an immunosuppressive agent in organ transplantation.",0.069444444,8.84E-232,0.099999996,0,0.099999996,0.0625,0.166666667,234
Persistent OP position is most common in which pelvis?,FCT,Android,"The correct answer is Anthrpoid.

Explanation: Persistent OP position is most common in anthropoid pelvis. This is because the sacrum is narrow and the coccyx is long and narrow, causing the coccyx to be displaced backwards and upwards.",0,0,0,0,0,0,0,156
A group of scientists is verifying previous research on DNA replication. The diagram illustrates the theoretical DNA replication process in bacteria such as Escherichia coli. What does the letter ‘a’ represent in this process?,FCT,Okazaki fragments,"The correct answer is Replication fork.

The diagram illustrates the theoretical DNA replication process in bacteria such as Escherichia coli.",0,0,0,0,0,0,0,194
